#family	upstream	reference	target
PropertySetter	com.badlogic.gdx.graphics.g3d.decals.Decal#setScaleX	var scaleX	scaleX
PropertySetter	com.badlogic.gdx.graphics.g3d.decals.Decal#setScaleY	var scaleY	scaleY
PropertySetter	com.badlogic.gdx.graphics.g3d.decals.Decal#setTextureRegion	var textureRegion	textureRegion
PropertySetter	com.badlogic.gdx.graphics.g3d.decals.Decal#setWidth	var width	width
PropertySetter	com.badlogic.gdx.graphics.g3d.decals.Decal#setX	var x	x
PropertySetter	com.badlogic.gdx.graphics.g3d.decals.Decal#setY	var y	y
PropertySetter	com.badlogic.gdx.graphics.g3d.decals.Decal#setZ	var z	z
PropertySetter	com.badlogic.gdx.graphics.g3d.environment.BaseLight#setColor(Color)	var color	color
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.ParticleShader#setDefaultCullFace	var defaultCullFace	defaultCullFace
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.ParticleShader#setDefaultDepthFunc	var defaultDepthFunc	defaultDepthFunc
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.ParticleSorter#setCamera	var camera	camera
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.batches.BillboardParticleBatch#setAlignMode	var alignMode	alignMode
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.batches.BillboardParticleBatch#setTexture	var texture	texture
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.batches.BufferedParticleBatch#setCamera	var camera	camera
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.batches.BufferedParticleBatch#setSorter	var sorter	sorter
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.batches.PointSpriteParticleBatch#setTexture	var texture	texture
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.emitters.Emitter#setMaxParticleCount	var maxParticleCount	maxParticleCount
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.emitters.Emitter#setMinParticleCount	var minParticleCount	minParticleCount
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter#setContinuous	var continuous	continuous
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter#setEmissionMode	var emissionMode	emissionMode
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.influencers.RegionInfluencer#setAtlasName	var atlasName	atlasName
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.values.EllipseSpawnShapeValue#setSide	var side	side
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.values.GradientColorValue#setColors	var colors	colors
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.values.GradientColorValue#setTimeline	var timeline	timeline
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.values.NumericValue#setValue	var value	value
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.values.ParticleValue#setActive	var active	active
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.values.PrimitiveSpawnShapeValue#setActive	var active	active
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.values.RangedNumericValue#setLowMax	var lowMax	lowMax
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.values.RangedNumericValue#setLowMin	var lowMin	lowMin
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.values.ScaledNumericValue#setHighMax	var highMax	highMax
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.values.ScaledNumericValue#setHighMin	var highMin	highMin
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.values.ScaledNumericValue#setRelative	var relative	relative
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.values.ScaledNumericValue#setScaling	var scaling	scaling
PropertySetter	com.badlogic.gdx.graphics.g3d.particles.values.ScaledNumericValue#setTimeline	var timeline	timeline
PropertySetter	com.badlogic.gdx.graphics.g3d.shaders.DefaultShader#setDefaultCullFace	var defaultCullFace	defaultCullFace
PropertySetter	com.badlogic.gdx.graphics.g3d.shaders.DefaultShader#setDefaultDepthFunc	var defaultDepthFunc	defaultDepthFunc
PropertySetter	com.badlogic.gdx.graphics.glutils.ImmediateModeRenderer20#setShader	var shader	shader
PropertySetter	com.badlogic.gdx.graphics.glutils.InstanceBufferObject#setUsage	var usage	usage
PropertySetter	com.badlogic.gdx.graphics.glutils.VertexBufferObject#setUsage	var usage	usage
PropertySetter	com.badlogic.gdx.graphics.profiling.GLProfiler#setListener	var listener	listener
PropertySetter	com.badlogic.gdx.maps.MapLayer#setName	var name	name
PropertySetter	com.badlogic.gdx.maps.MapLayer#setOffsetX	var offsetX	offsetX
PropertySetter	com.badlogic.gdx.maps.MapLayer#setOffsetY	var offsetY	offsetY
PropertySetter	com.badlogic.gdx.maps.MapLayer#setOpacity	var opacity	opacity
PropertySetter	com.badlogic.gdx.maps.MapLayer#setParallaxX	var parallaxX	parallaxX
PropertySetter	com.badlogic.gdx.maps.MapLayer#setParallaxY	var parallaxY	parallaxY
PropertySetter	com.badlogic.gdx.maps.MapLayer#setParent	var parent	parent
PropertySetter	com.badlogic.gdx.maps.MapLayer#setTintColor	var tintColor	tintColor
PropertySetter	com.badlogic.gdx.maps.MapLayer#setVisible	var visible	visible
PropertySetter	com.badlogic.gdx.maps.MapObject#setColor	var color	color
PropertySetter	com.badlogic.gdx.maps.MapObject#setName	var name	name
PropertySetter	com.badlogic.gdx.maps.MapObject#setOpacity	var opacity	opacity
PropertySetter	com.badlogic.gdx.maps.MapObject#setVisible	var visible	visible
PropertySetter	com.badlogic.gdx.maps.objects.PolygonMapObject#setPolygon	var polygon	polygon
PropertySetter	com.badlogic.gdx.maps.objects.PolylineMapObject#setPolyline	var polyline	polyline
PropertySetter	com.badlogic.gdx.maps.objects.TextMapObject#setBold	var bold	bold
PropertySetter	com.badlogic.gdx.maps.objects.TextMapObject#setFontFamily	var fontFamily	fontFamily
PropertySetter	com.badlogic.gdx.maps.objects.TextMapObject#setHorizontalAlign	var horizontalAlign	horizontalAlign
PropertySetter	com.badlogic.gdx.maps.objects.TextMapObject#setItalic	var italic	italic
PropertySetter	com.badlogic.gdx.maps.objects.TextMapObject#setKerning	var kerning	kerning
PropertySetter	com.badlogic.gdx.maps.objects.TextMapObject#setPixelSize	var pixelSize	pixelSize
PropertySetter	com.badlogic.gdx.maps.objects.TextMapObject#setRotation	var rotation	rotation
PropertySetter	com.badlogic.gdx.maps.objects.TextMapObject#setStrikeout	var strikeout	strikeout
PropertySetter	com.badlogic.gdx.maps.objects.TextMapObject#setText	var text	text
PropertySetter	com.badlogic.gdx.maps.objects.TextMapObject#setUnderline	var underline	underline
PropertySetter	com.badlogic.gdx.maps.objects.TextMapObject#setVerticalAlign	var verticalAlign	verticalAlign
PropertySetter	com.badlogic.gdx.maps.objects.TextMapObject#setWrap	var wrap	wrap
PropertySetter	com.badlogic.gdx.maps.objects.TextureMapObject#setOriginX	var originX	originX
PropertySetter	com.badlogic.gdx.maps.objects.TextureMapObject#setOriginY	var originY	originY
PropertySetter	com.badlogic.gdx.maps.objects.TextureMapObject#setRotation	var rotation	rotation
PropertySetter	com.badlogic.gdx.maps.objects.TextureMapObject#setScaleX	var scaleX	scaleX
PropertySetter	com.badlogic.gdx.maps.objects.TextureMapObject#setScaleY	var scaleY	scaleY
PropertySetter	com.badlogic.gdx.maps.objects.TextureMapObject#setTextureRegion	var textureRegion	textureRegion
PropertySetter	com.badlogic.gdx.maps.objects.TextureMapObject#setX	var x	x
PropertySetter	com.badlogic.gdx.maps.objects.TextureMapObject#setY	var y	y
PropertySetter	com.badlogic.gdx.maps.tiled.TiledMapImageLayer#setRepeatX	var repeatX	repeatX
PropertySetter	com.badlogic.gdx.maps.tiled.TiledMapImageLayer#setRepeatY	var repeatY	repeatY
PropertySetter	com.badlogic.gdx.maps.tiled.TiledMapImageLayer#setX	var x	x
PropertySetter	com.badlogic.gdx.maps.tiled.TiledMapImageLayer#setY	var y	y
PropertySetter	com.badlogic.gdx.maps.tiled.TiledMapTile#setBlendMode	var blendMode	blendMode
PropertySetter	com.badlogic.gdx.maps.tiled.TiledMapTile#setId	var id	id
PropertySetter	com.badlogic.gdx.maps.tiled.TiledMapTile#setOffsetX	var offsetX	offsetX
PropertySetter	com.badlogic.gdx.maps.tiled.TiledMapTile#setOffsetY	var offsetY	offsetY
PropertySetter	com.badlogic.gdx.maps.tiled.TiledMapTile#setTextureRegion	var textureRegion	textureRegion
PropertySetter	com.badlogic.gdx.maps.tiled.TiledMapTileLayer$Cell#setFlipHorizontally	var flipHorizontally	flipHorizontally
PropertySetter	com.badlogic.gdx.maps.tiled.TiledMapTileLayer$Cell#setFlipVertically	var flipVertically	flipVertically
PropertySetter	com.badlogic.gdx.maps.tiled.TiledMapTileLayer$Cell#setRotation	var rotation	rotation
PropertySetter	com.badlogic.gdx.maps.tiled.TiledMapTileLayer$Cell#setTile	var tile	tile
PropertySetter	com.badlogic.gdx.maps.tiled.TiledMapTileSet#setName	var name	name
PropertySetter	com.badlogic.gdx.maps.tiled.objects.TiledMapTileMapObject#setFlipHorizontally	var flipHorizontally	flipHorizontally
PropertySetter	com.badlogic.gdx.maps.tiled.objects.TiledMapTileMapObject#setFlipVertically	var flipVertically	flipVertically
PropertySetter	com.badlogic.gdx.maps.tiled.objects.TiledMapTileMapObject#setTile	var tile	tile
PropertySetter	com.badlogic.gdx.maps.tiled.renderers.BatchTiledMapRenderer#setMap	var map	map
PropertySetter	com.badlogic.gdx.maps.tiled.renderers.HexagonalTiledMapRenderer#setHexSideLength	var hexSideLength	hexSideLength
PropertySetter	com.badlogic.gdx.maps.tiled.renderers.HexagonalTiledMapRenderer#setStaggerAxisX	var staggerAxisX	staggerAxisX
PropertySetter	com.badlogic.gdx.maps.tiled.renderers.HexagonalTiledMapRenderer#setStaggerIndexEven	var staggerIndexEven	staggerIndexEven
PropertySetter	com.badlogic.gdx.maps.tiled.tiles.AnimatedTiledMapTile#setAnimationIntervals	var animationIntervals	animationIntervals
PropertySetter	com.badlogic.gdx.maps.tiled.tiles.AnimatedTiledMapTile#setBlendMode	var blendMode	blendMode
PropertySetter	com.badlogic.gdx.maps.tiled.tiles.AnimatedTiledMapTile#setId	var id	id
PropertySetter	com.badlogic.gdx.maps.tiled.tiles.AnimatedTiledMapTile#setOffsetX	var offsetX	offsetX
PropertySetter	com.badlogic.gdx.maps.tiled.tiles.AnimatedTiledMapTile#setOffsetY	var offsetY	offsetY
PropertySetter	com.badlogic.gdx.maps.tiled.tiles.AnimatedTiledMapTile#setTextureRegion	var textureRegion	textureRegion
PropertySetter	com.badlogic.gdx.maps.tiled.tiles.StaticTiledMapTile#setBlendMode	var blendMode	blendMode
PropertySetter	com.badlogic.gdx.maps.tiled.tiles.StaticTiledMapTile#setId	var id	id
PropertySetter	com.badlogic.gdx.maps.tiled.tiles.StaticTiledMapTile#setOffsetX	var offsetX	offsetX
PropertySetter	com.badlogic.gdx.maps.tiled.tiles.StaticTiledMapTile#setOffsetY	var offsetY	offsetY
PropertySetter	com.badlogic.gdx.maps.tiled.tiles.StaticTiledMapTile#setTextureRegion	var textureRegion	textureRegion
PropertySetter	com.badlogic.gdx.math.Circle#setRadius	var radius	radius
PropertySetter	com.badlogic.gdx.math.Circle#setX	var x	x
PropertySetter	com.badlogic.gdx.math.Circle#setY	var y	y
PropertySetter	com.badlogic.gdx.math.Intersector$SplitTriangle#setSide	var side	side
PropertySetter	com.badlogic.gdx.math.Rectangle#setHeight	var height	height
PropertySetter	com.badlogic.gdx.math.Rectangle#setWidth	var width	width
PropertySetter	com.badlogic.gdx.math.Rectangle#setX	var x	x
PropertySetter	com.badlogic.gdx.math.Rectangle#setY	var y	y
PropertySetter	com.badlogic.gdx.scenes.scene2d.Action#setPool	var pool	pool
PropertySetter	com.badlogic.gdx.scenes.scene2d.Actor#setColor(Color)	var color	color
PropertySetter	com.badlogic.gdx.scenes.scene2d.Actor#setName	var name	name
PropertySetter	com.badlogic.gdx.scenes.scene2d.Actor#setOriginX	var originX	originX
PropertySetter	com.badlogic.gdx.scenes.scene2d.Actor#setOriginY	var originY	originY
PropertySetter	com.badlogic.gdx.scenes.scene2d.Actor#setTouchable	var touchable	touchable
PropertySetter	com.badlogic.gdx.scenes.scene2d.Actor#setUserObject	var userObject	userObject
PropertySetter	com.badlogic.gdx.scenes.scene2d.Actor#setVisible	var visible	visible
PropertySetter	com.badlogic.gdx.scenes.scene2d.Event#setBubbles	var bubbles	bubbles
PropertySetter	com.badlogic.gdx.scenes.scene2d.Event#setCapture	var capture	capture
PropertySetter	com.badlogic.gdx.scenes.scene2d.Event#setListenerActor	var listenerActor	listenerActor
PropertySetter	com.badlogic.gdx.scenes.scene2d.Event#setStage	var stage	stage
PropertySetter	com.badlogic.gdx.scenes.scene2d.Event#setTarget	var target	target
PropertySetter	com.badlogic.gdx.scenes.scene2d.Group#setTransform	var transform	transform
PropertySetter	com.badlogic.gdx.scenes.scene2d.InputEvent#setButton	var button	button
